page,book,year,status,ours_chars,calfa_chars,length_ratio,cer,page_script
EAP180-1-3-96_022R.jpg,EAP180-1-3-96,1863,ok,1920,975,0.5078,0.5531,armenian
EAP180-1-3-96_023L.jpg,EAP180-1-3-96,1863,ok,1597,651,0.4076,0.6800,armenian
EAP180-1-3-96_023R.jpg,EAP180-1-3-96,1863,ok,1875,1073,0.5723,0.5120,armenian
EAP180-1-3-96_024L.jpg,EAP180-1-3-96,1863,ok,1936,817,0.4220,0.6322,armenian
EAP180-1-3-96_024R.jpg,EAP180-1-3-96,1863,ok,2001,780,0.3898,0.6772,armenian
EAP180-1-3-96_025L.jpg,EAP180-1-3-96,1863,ok,1839,929,0.5052,0.5639,armenian
EAP180-1-3-96_025R.jpg,EAP180-1-3-96,1863,ok,1847,837,0.4532,0.6362,armenian
EAP180-1-3-96_026L.jpg,EAP180-1-3-96,1863,ok,2136,1083,0.5070,0.5510,armenian
EAP180-1-3-96_026R.jpg,EAP180-1-3-96,1863,ok,2101,1263,0.6011,0.5145,armenian
EAP180-1-3-96_027L.jpg,EAP180-1-3-96,1863,ok,1985,827,0.4166,0.6358,armenian
EAP180-1-3-96_027R.jpg,EAP180-1-3-96,1863,ok,1944,1021,0.5252,0.5715,armenian
EAP180-1-3-96_028L.jpg,EAP180-1-3-96,1863,ok,2046,1275,0.6232,0.4765,armenian
EAP180-1-3-96_028R.jpg,EAP180-1-3-96,1863,ok,1783,927,0.5199,0.5659,armenian
EAP180-1-3-96_029L.jpg,EAP180-1-3-96,1863,ok,1848,1221,0.6607,0.4356,armenian
EAP180-1-3-96_029R.jpg,EAP180-1-3-96,1863,ok,1880,738,0.3926,0.7606,armenian
EAP180-1-3-96_030L.jpg,EAP180-1-3-96,1863,ok,1942,974,0.5015,0.5829,armenian
EAP180-1-3-96_030R.jpg,EAP180-1-3-96,1863,ok,2002,711,0.3551,0.6893,armenian
EAP180-1-3-96_031L.jpg,EAP180-1-3-96,1863,ok,1105,544,0.4923,0.7765,armenian
EAP180-1-3-98_002R.jpg,EAP180-1-3-98,1863,ok,208,98,0.4712,0.5962,armenian
EAP180-1-3-98_003L.jpg,EAP180-1-3-98,1863,too_short_ours,0,,,,blank
EAP180-1-3-98_003R.jpg,EAP180-1-3-98,1863,ok,2328,1184,0.5086,0.6624,armenian
EAP180-1-3-98_004L.jpg,EAP180-1-3-98,1863,ok,814,631,0.7752,0.6560,armenian
EAP180-1-3-98_004R.jpg,EAP180-1-3-98,1863,ok,870,841,0.9667,0.1460,armenian
EAP180-1-3-98_005L.jpg,EAP180-1-3-98,1863,ok,1353,1330,0.9830,0.1722,armenian
EAP180-1-3-98_005R.jpg,EAP180-1-3-98,1863,ok,1407,1297,0.9218,0.2018,armenian
EAP180-1-3-98_006L.jpg,EAP180-1-3-98,1863,ok,1380,1347,0.9761,0.1978,armenian
EAP180-1-3-98_006R.jpg,EAP180-1-3-98,1863,ok,1393,1373,0.9856,0.1177,armenian
EAP180-1-3-98_007L.jpg,EAP180-1-3-98,1863,ok,1496,1451,0.9699,0.2059,armenian
EAP180-1-3-98_007R.jpg,EAP180-1-3-98,1863,ok,1490,1331,0.8933,0.4248,armenian
EAP180-1-3-98_008L.jpg,EAP180-1-3-98,1863,ok,1443,1307,0.9058,0.1435,armenian
EAP180-1-3-98_008R.jpg,EAP180-1-3-98,1863,ok,1405,1342,0.9552,0.1822,armenian
EAP180-1-3-98_009L.jpg,EAP180-1-3-98,1863,ok,990,971,0.9808,0.0374,armenian
EAP180-1-3-98_009R.jpg,EAP180-1-3-98,1863,ok,540,465,0.8611,0.1426,armenian
EAP180-1-3-98_010L.jpg,EAP180-1-3-98,1863,ok,863,858,0.9942,0.0197,armenian
EAP180-1-3-98_010R.jpg,EAP180-1-3-98,1863,ok,1369,1357,0.9912,0.0168,armenian
EAP180-1-3-98_011L.jpg,EAP180-1-3-98,1863,ok,1331,1278,0.9602,0.1270,armenian
EAP180-1-3-98_011R.jpg,EAP180-1-3-98,1863,ok,1330,1173,0.8820,0.3481,armenian
EAP180-1-3-98_012L.jpg,EAP180-1-3-98,1863,ok,1074,1056,0.9832,0.0354,armenian
EAP180-1-3-98_012R.jpg,EAP180-1-3-98,1863,ok,1406,1242,0.8834,0.1999,armenian
EAP180-1-3-98_013L.jpg,EAP180-1-3-98,1863,ok,1385,1171,0.8455,0.2520,armenian
EAP180-1-3-98_014L.jpg,EAP180-1-3-98,1863,ok,1352,1222,0.9038,0.2707,armenian
EAP180-1-3-98_014R.jpg,EAP180-1-3-98,1863,ok,1307,1148,0.8783,0.3145,armenian
EAP180-1-3-98_015L.jpg,EAP180-1-3-98,1863,ok,1420,1119,0.7880,0.2958,armenian
EAP180-1-3-98_015R.jpg,EAP180-1-3-98,1863,ok,1191,496,0.4165,0.6423,armenian
EAP180-1-3-98_016L.jpg,EAP180-1-3-98,1863,ok,1381,1302,0.9428,0.0753,armenian
EAP180-1-3-98_016R.jpg,EAP180-1-3-98,1863,ok,1183,1107,0.9358,0.1986,armenian
EAP180-1-3-98_017L.jpg,EAP180-1-3-98,1863,ok,1392,1390,0.9986,0.0115,armenian
EAP180-1-3-98_017R.jpg,EAP180-1-3-98,1863,ok,1417,1354,0.9555,0.1990,armenian
EAP180-1-3-98_018L.jpg,EAP180-1-3-98,1863,ok,1291,1234,0.9558,0.0550,armenian
EAP180-1-3-98_018R.jpg,EAP180-1-3-98,1863,ok,1156,1092,0.9446,0.2690,armenian
EAP180-1-3-98_019L.jpg,EAP180-1-3-98,1863,ok,1378,1378,1.0000,0.0116,armenian
EAP180-1-3-98_019R.jpg,EAP180-1-3-98,1863,ok,1419,1315,0.9267,0.2530,armenian
EAP180-1-3-98_020L.jpg,EAP180-1-3-98,1863,ok,1390,1389,0.9993,0.0151,armenian
EAP180-1-3-98_020R.jpg,EAP180-1-3-98,1863,ok,1175,1101,0.9370,0.2511,armenian
EAP180-1-3-98_021L.jpg,EAP180-1-3-98,1863,ok,1424,1423,0.9993,0.0147,armenian
EAP180-1-3-98_021R.jpg,EAP180-1-3-98,1863,ok,1254,1146,0.9139,0.1507,armenian
EAP180-1-3-98_022L.jpg,EAP180-1-3-98,1863,ok,1203,1167,0.9701,0.0432,armenian
EAP180-1-3-98_022R.jpg,EAP180-1-3-98,1863,ok,1270,1145,0.9016,0.3071,armenian
EAP180-1-3-98_023L.jpg,EAP180-1-3-98,1863,ok,1405,1306,0.9295,0.0918,armenian
EAP180-1-3-98_023R.jpg,EAP180-1-3-98,1863,ok,1207,1023,0.8476,0.2196,armenian
EAP180-1-3-98_024L.jpg,EAP180-1-3-98,1863,ok,1251,1246,0.9960,0.0208,armenian
EAP180-1-3-98_024R.jpg,EAP180-1-3-98,1863,ok,1393,907,0.6511,0.4185,armenian
EAP180-1-3-98_025L.jpg,EAP180-1-3-98,1863,ok,1304,986,0.7561,0.2630,armenian
EAP180-1-3-98_025R.jpg,EAP180-1-3-98,1863,ok,1393,704,0.5054,0.5499,armenian
EAP180-1-3-98_026L.jpg,EAP180-1-3-98,1863,ok,1205,1096,0.9095,0.1054,armenian
EAP180-1-3-98_026R.jpg,EAP180-1-3-98,1863,ok,1386,776,0.5599,0.5491,armenian
EAP180-1-3-98_027L.jpg,EAP180-1-3-98,1863,ok,1314,997,0.7588,0.2580,armenian
EAP180-1-3-98_027R.jpg,EAP180-1-3-98,1863,ok,1361,602,0.4423,0.5966,armenian
EAP180-1-3-98_028L.jpg,EAP180-1-3-98,1863,ok,1275,835,0.6549,0.3600,armenian
EAP180-1-3-98_028R.jpg,EAP180-1-3-98,1863,ok,1628,942,0.5786,0.5663,armenian
EAP180-1-3-98_029L.jpg,EAP180-1-3-98,1863,ok,1248,1183,0.9479,0.0769,armenian
EAP180-1-3-98_029R.jpg,EAP180-1-3-98,1863,ok,1243,1158,0.9316,0.1923,armenian
EAP180-1-3-98_030L.jpg,EAP180-1-3-98,1863,ok,1474,1253,0.8501,0.3060,armenian
EAP180-1-3-98_030R.jpg,EAP180-1-3-98,1863,ok,1427,1131,0.7926,0.3245,armenian
EAP180-1-3-98_031L.jpg,EAP180-1-3-98,1863,ok,1410,1394,0.9887,0.1624,armenian
EAP180-1-3-98_031R.jpg,EAP180-1-3-98,1863,ok,1372,1222,0.8907,0.3834,armenian
EAP180-1-3-98_032L.jpg,EAP180-1-3-98,1863,ok,1251,1124,0.8985,0.1351,armenian
EAP180-1-3-98_032R.jpg,EAP180-1-3-98,1863,ok,1393,1345,0.9655,0.0711,armenian
EAP180-1-3-98_033L.jpg,EAP180-1-3-98,1863,ok,1419,1350,0.9514,0.0669,armenian
EAP180-1-3-98_033R.jpg,EAP180-1-3-98,1863,ok,1268,1159,0.9140,0.2145,armenian
EAP180-1-3-98_034L.jpg,EAP180-1-3-98,1863,ok,1328,1297,0.9767,0.0331,armenian
EAP180-1-3-98_034R.jpg,EAP180-1-3-98,1863,ok,1310,1258,0.9603,0.1466,armenian
EAP180-1-3-98_035L.jpg,EAP180-1-3-98,1863,ok,1419,1391,0.9803,0.0268,armenian
EAP180-1-3-98_035R.jpg,EAP180-1-3-98,1863,ok,1381,1301,0.9421,0.2542,armenian
EAP180-1-3-98_036L.jpg,EAP180-1-3-98,1863,ok,1219,1202,0.9861,0.0312,armenian
EAP180-1-3-98_036R.jpg,EAP180-1-3-98,1863,ok,1339,1336,0.9978,0.0597,armenian
EAP180-1-3-98_037L.jpg,EAP180-1-3-98,1863,ok,1309,1309,1.0000,0.0076,armenian
EAP180-1-3-98_037R.jpg,EAP180-1-3-98,1863,ok,1187,1168,0.9840,0.0927,armenian
EAP180-1-3-98_038L.jpg,EAP180-1-3-98,1863,ok,1206,1204,0.9983,0.0100,armenian
EAP180-1-3-98_038R.jpg,EAP180-1-3-98,1863,ok,1164,1146,0.9845,0.0945,armenian
EAP180-1-3-98_039L.jpg,EAP180-1-3-98,1863,ok,1110,1080,0.9730,0.0378,armenian
EAP180-1-3-98_039R.jpg,EAP180-1-3-98,1863,ok,1260,1208,0.9587,0.1452,armenian
EAP180-1-3-98_040L.jpg,EAP180-1-3-98,1863,ok,1199,1191,0.9933,0.0242,armenian
EAP180-1-3-98_040R.jpg,EAP180-1-3-98,1863,ok,1359,1349,0.9926,0.0147,armenian
EAP180-1-3-98_041L.jpg,EAP180-1-3-98,1863,ok,1377,1377,1.0000,0.0363,armenian
EAP180-1-3-98_041R.jpg,EAP180-1-3-98,1863,ok,1336,1327,0.9933,0.0210,armenian
EAP180-1-3-98_042L.jpg,EAP180-1-3-98,1863,ok,1420,1407,0.9908,0.0204,armenian
EAP180-1-3-98_042R.jpg,EAP180-1-3-98,1863,ok,132,130,0.9848,0.1136,armenian
EAP180-1-3-98_043L.jpg,EAP180-1-3-98,1863,ok,1064,1024,0.9624,0.0677,armenian
EAP180-1-3-98_043R.jpg,EAP180-1-3-98,1863,ok,1374,1363,0.9920,0.0247,armenian
EAP180-1-3-98_044L.jpg,EAP180-1-3-98,1863,ok,1235,1225,0.9919,0.0186,armenian
EAP180-1-3-98_044R.jpg,EAP180-1-3-98,1863,ok,1182,911,0.7707,0.3985,armenian
EAP180-1-3-98_045L.jpg,EAP180-1-3-98,1863,ok,1218,1096,0.8998,0.1207,armenian
EAP180-1-3-98_045R.jpg,EAP180-1-3-98,1863,ok,1208,977,0.8088,0.2533,armenian
EAP180-1-3-98_046L.jpg,EAP180-1-3-98,1863,ok,1214,752,0.6194,0.3946,armenian
EAP180-1-3-98_046R.jpg,EAP180-1-3-98,1863,ok,1247,922,0.7394,0.4042,armenian
EAP180-1-3-98_047L.jpg,EAP180-1-3-98,1863,ok,1212,1112,0.9175,0.0932,armenian
EAP180-1-3-98_047R.jpg,EAP180-1-3-98,1863,ok,1207,1096,0.9080,0.1947,armenian
EAP180-1-3-98_048L.jpg,EAP180-1-3-98,1863,ok,1285,1048,0.8156,0.1969,armenian
EAP180-1-3-98_048R.jpg,EAP180-1-3-98,1863,ok,1361,1120,0.8229,0.3012,armenian
EAP180-1-3-98_049L.jpg,EAP180-1-3-98,1863,ok,1255,932,0.7426,0.2924,armenian
EAP180-1-3-98_049R.jpg,EAP180-1-3-98,1863,ok,1112,926,0.8327,0.3507,armenian
EAP180-1-3-98_050L.jpg,EAP180-1-3-98,1863,ok,1355,1185,0.8745,0.1387,armenian
EAP180-1-3-98_050R.jpg,EAP180-1-3-98,1863,ok,1479,1420,0.9601,0.0554,armenian
EAP180-1-3-98_051L.jpg,EAP180-1-3-98,1863,ok,2302,2082,0.9044,0.1520,armenian
EAP180-1-3-98_051R.jpg,EAP180-1-3-98,1863,ok,1245,810,0.6506,0.4554,armenian
EAP180-1-3-98_052L.jpg,EAP180-1-3-98,1863,ok,1192,815,0.6837,0.4203,armenian
EAP180-1-3-98_052R.jpg,EAP180-1-3-98,1863,ok,1145,784,0.6847,0.3668,armenian
EAP180-1-3-98_053L.jpg,EAP180-1-3-98,1863,ok,1367,1187,0.8683,0.1485,armenian
EAP180-1-3-98_053R.jpg,EAP180-1-3-98,1863,ok,1177,1001,0.8505,0.1640,armenian
EAP180-1-3-98_054L.jpg,EAP180-1-3-98,1863,ok,1235,994,0.8049,0.3490,armenian
EAP180-1-3-98_054R.jpg,EAP180-1-3-98,1863,ok,1321,1273,0.9637,0.1968,armenian
EAP180-1-3-98_055L.jpg,EAP180-1-3-98,1863,ok,1221,1145,0.9378,0.1229,armenian
EAP180-1-3-98_055R.jpg,EAP180-1-3-98,1863,ok,488,488,1.0000,0.0041,armenian
EAP180-1-3-98_056L.jpg,EAP180-1-3-98,1863,ok,1151,1126,0.9783,0.3058,armenian
EAP180-1-3-98_056R.jpg,EAP180-1-3-98,1863,ok,1306,1286,0.9847,0.0590,armenian
EAP180-1-3-98_057L.jpg,EAP180-1-3-98,1863,ok,1444,1398,0.9681,0.1884,armenian
EAP180-1-3-98_057R.jpg,EAP180-1-3-98,1863,ok,1232,1230,0.9984,0.0300,armenian
EAP180-1-3-98_058L.jpg,EAP180-1-3-98,1863,ok,1279,1180,0.9226,0.1274,armenian
EAP180-1-3-98_058R.jpg,EAP180-1-3-98,1863,ok,1327,975,0.7347,0.3693,armenian
EAP180-1-3-98_059L.jpg,EAP180-1-3-98,1863,ok,1475,1053,0.7139,0.4285,armenian
EAP180-1-3-98_059R.jpg,EAP180-1-3-98,1863,ok,1013,919,0.9072,0.2813,armenian
EAP180-1-3-98_060L.jpg,EAP180-1-3-98,1863,ok,973,871,0.8952,0.1501,armenian
EAP180-1-3-98_060R.jpg,EAP180-1-3-98,1863,ok,1233,1232,0.9992,0.0357,armenian
EAP180-1-3-98_061L.jpg,EAP180-1-3-98,1863,ok,1278,1242,0.9718,0.1659,armenian
EAP180-1-3-98_061R.jpg,EAP180-1-3-98,1863,ok,1292,1272,0.9845,0.0364,armenian
EAP180-1-3-98_062L.jpg,EAP180-1-3-98,1863,ok,1293,1293,1.0000,0.0534,armenian
EAP180-1-3-98_062R.jpg,EAP180-1-3-98,1863,ok,1205,1200,0.9959,0.0581,armenian
EAP180-1-3-98_063L.jpg,EAP180-1-3-98,1863,ok,1423,1348,0.9473,0.2214,armenian
EAP180-1-3-98_064L.jpg,EAP180-1-3-98,1863,ok,1150,1132,0.9843,0.2339,armenian
EAP180-1-3-98_064R.jpg,EAP180-1-3-98,1863,ok,1284,1278,0.9953,0.1301,armenian
EAP180-1-3-98_065L.jpg,EAP180-1-3-98,1863,ok,1350,896,0.6637,0.4430,armenian
EAP180-1-3-98_065R.jpg,EAP180-1-3-98,1863,ok,1239,996,0.8039,0.2203,armenian
EAP180-1-3-98_066L.jpg,EAP180-1-3-98,1863,ok,1098,1087,0.9900,0.1020,armenian
EAP180-1-3-98_066R.jpg,EAP180-1-3-98,1863,ok,1329,1255,0.9443,0.0858,armenian
EAP180-1-3-98_067L.jpg,EAP180-1-3-98,1863,ok,1360,859,0.6316,0.4478,armenian
EAP180-1-3-98_067R.jpg,EAP180-1-3-98,1863,ok,488,351,0.7193,0.3320,armenian
EAP180-1-3-98_068L.jpg,EAP180-1-3-98,1863,ok,1240,431,0.3476,0.6766,armenian
EAP180-1-3-98_068R.jpg,EAP180-1-3-98,1863,ok,930,471,0.5065,0.5462,armenian
EAP180-1-3-98_069L.jpg,EAP180-1-3-98,1863,ok,1249,842,0.6741,0.4972,armenian
EAP180-1-3-98_069R.jpg,EAP180-1-3-98,1863,ok,1099,591,0.5378,0.5232,armenian
EAP180-1-3-98_070L.jpg,EAP180-1-3-98,1863,ok,1067,486,0.4555,0.6045,armenian
EAP180-1-3-98_070R.jpg,EAP180-1-3-98,1863,ok,1176,1063,0.9039,0.2151,armenian
EAP180-1-3-98_071L.jpg,EAP180-1-3-98,1863,ok,1191,845,0.7095,0.4349,armenian
EAP180-1-3-98_071R.jpg,EAP180-1-3-98,1863,ok,1205,840,0.6971,0.3660,armenian
EAP180-1-3-98_072L.jpg,EAP180-1-3-98,1863,ok,1079,612,0.5672,0.5579,armenian
EAP180-1-3-98_072R.jpg,EAP180-1-3-98,1863,ok,1190,1047,0.8798,0.2218,armenian
EAP180-1-3-98_073L.jpg,EAP180-1-3-98,1863,ok,1408,1407,0.9993,0.0341,armenian
EAP180-1-3-98_073R.jpg,EAP180-1-3-98,1863,ok,628,623,0.9920,0.0303,armenian
EAP180-1-3-98_074R.jpg,EAP180-1-3-98,1863,ok,652,635,0.9739,0.0506,armenian
EAP180-1-3-98_075R.jpg,EAP180-1-3-98,1863,ok,577,314,0.5442,0.4957,armenian
EAP180-1-3-98_076L.jpg,EAP180-1-3-98,1863,ok,461,253,0.5488,0.6681,armenian
EAP180-1-4-23_002R.jpg,EAP180-1-4-23,1904,ok,147,82,0.5578,0.4558,armenian
EAP180-1-4-23_003L.jpg,EAP180-1-4-23,1904,too_short_ours,0,,,,blank
EAP180-1-4-23_003R.jpg,EAP180-1-4-23,1904,ok,43,44,1.0233,0.0233,armenian
EAP180-1-4-23_004R.jpg,EAP180-1-4-23,1904,ok,313,253,0.8083,0.2077,armenian
EAP180-1-4-23_005L.jpg,EAP180-1-4-23,1904,ok,319,261,0.8182,0.2006,armenian
EAP180-1-4-23_005R.jpg,EAP180-1-4-23,1904,ok,323,353,1.0929,0.1858,armenian
EAP180-1-4-23_006L.jpg,EAP180-1-4-23,1904,ok,317,90,0.2839,0.7350,armenian
EAP180-1-4-23_006R.jpg,EAP180-1-4-23,1904,ok,320,316,0.9875,0.0219,armenian
EAP180-1-4-23_007L.jpg,EAP180-1-4-23,1904,ok,277,189,0.6823,0.3285,armenian
EAP180-1-4-23_007R.jpg,EAP180-1-4-23,1904,ok,285,286,1.0035,0.0105,armenian
EAP180-1-4-23_008L.jpg,EAP180-1-4-23,1904,ok,283,183,0.6466,0.3816,armenian
EAP180-1-4-23_008R.jpg,EAP180-1-4-23,1904,ok,254,246,0.9685,0.0315,armenian
EAP180-1-4-23_009L.jpg,EAP180-1-4-23,1904,ok,252,250,0.9921,0.0238,armenian
EAP180-1-4-23_009R.jpg,EAP180-1-4-23,1904,ok,237,218,0.9198,0.1055,armenian
EAP180-1-4-23_010L.jpg,EAP180-1-4-23,1904,ok,331,235,0.7100,0.2961,armenian
EAP180-1-4-23_010R.jpg,EAP180-1-4-23,1904,ok,322,298,0.9255,0.1366,armenian
EAP180-1-4-23_011L.jpg,EAP180-1-4-23,1904,ok,285,123,0.4316,0.5789,armenian
EAP180-1-4-23_011R.jpg,EAP180-1-4-23,1904,ok,297,214,0.7205,0.2963,armenian
EAP180-1-4-23_012L.jpg,EAP180-1-4-23,1904,ok,297,238,0.8013,0.2155,armenian
EAP180-1-4-23_012R.jpg,EAP180-1-4-23,1904,ok,219,217,0.9909,0.0183,armenian
EAP180-1-4-23_013L.jpg,EAP180-1-4-23,1904,ok,243,145,0.5967,0.4444,armenian
EAP180-1-4-23_013R.jpg,EAP180-1-4-23,1904,ok,281,268,0.9537,0.0783,armenian
EAP180-1-4-23_014L.jpg,EAP180-1-4-23,1904,ok,307,202,0.6580,0.3616,armenian
EAP180-1-4-23_014R.jpg,EAP180-1-4-23,1904,ok,298,289,0.9698,0.0638,armenian
EAP180-1-4-23_015L.jpg,EAP180-1-4-23,1904,ok,248,173,0.6976,0.3427,armenian
EAP180-1-4-23_015R.jpg,EAP180-1-4-23,1904,ok,305,272,0.8918,0.1246,armenian
EAP180-1-4-23_016L.jpg,EAP180-1-4-23,1904,ok,242,175,0.7231,0.3058,armenian
EAP180-1-4-23_016R.jpg,EAP180-1-4-23,1904,ok,273,246,0.9011,0.1465,armenian
EAP180-1-4-23_017L.jpg,EAP180-1-4-23,1904,ok,253,164,0.6482,0.3676,armenian
EAP180-1-4-23_017R.jpg,EAP180-1-4-23,1904,ok,238,229,0.9622,0.0630,armenian
EAP180-1-4-23_018L.jpg,EAP180-1-4-23,1904,ok,301,230,0.7641,0.2724,armenian
EAP180-1-4-23_018R.jpg,EAP180-1-4-23,1904,ok,363,341,0.9394,0.1405,armenian
EAP180-1-4-23_019L.jpg,EAP180-1-4-23,1904,ok,299,164,0.5485,0.4783,armenian
EAP180-1-4-23_019R.jpg,EAP180-1-4-23,1904,ok,285,220,0.7719,0.2561,armenian
EAP180-1-4-23_020L.jpg,EAP180-1-4-23,1904,ok,379,224,0.5910,0.4485,armenian
EAP180-1-4-23_020R.jpg,EAP180-1-4-23,1904,ok,209,154,0.7368,0.2823,armenian
EAP180-1-4-23_021L.jpg,EAP180-1-4-23,1904,ok,267,229,0.8577,0.1910,armenian
EAP180-1-4-23_021R.jpg,EAP180-1-4-23,1904,ok,162,148,0.9136,0.0926,armenian
EAP180-1-4-23_022L.jpg,EAP180-1-4-23,1904,ok,297,208,0.7003,0.3131,armenian
EAP180-1-4-23_022R.jpg,EAP180-1-4-23,1904,ok,316,315,0.9968,0.0095,armenian
EAP180-1-4-23_023L.jpg,EAP180-1-4-23,1904,ok,340,276,0.8118,0.2176,armenian
EAP180-1-4-23_023R.jpg,EAP180-1-4-23,1904,ok,322,285,0.8851,0.1460,armenian
EAP180-1-4-23_024L.jpg,EAP180-1-4-23,1904,ok,381,298,0.7822,0.2913,armenian
EAP180-1-4-23_024R.jpg,EAP180-1-4-23,1904,ok,286,204,0.7133,0.3147,armenian
EAP180-1-4-23_025L.jpg,EAP180-1-4-23,1904,ok,287,172,0.5993,0.4111,armenian
EAP180-1-4-23_025R.jpg,EAP180-1-4-23,1904,ok,282,236,0.8369,0.1950,armenian
EAP180-1-4-23_026L.jpg,EAP180-1-4-23,1904,ok,272,159,0.5846,0.4228,armenian
EAP180-1-4-23_026R.jpg,EAP180-1-4-23,1904,ok,278,216,0.7770,0.2590,armenian
EAP180-1-4-23_027L.jpg,EAP180-1-4-23,1904,ok,355,124,0.3493,0.6648,armenian
EAP180-1-4-23_027R.jpg,EAP180-1-4-23,1904,ok,246,144,0.5854,0.4472,armenian
EAP180-1-4-23_028L.jpg,EAP180-1-4-23,1904,ok,280,92,0.3286,0.6893,armenian
EAP180-1-4-23_028R.jpg,EAP180-1-4-23,1904,ok,188,92,0.4894,0.5851,armenian
EAP180-1-4-23_029L.jpg,EAP180-1-4-23,1904,ok,188,93,0.4947,0.5213,armenian
EAP180-1-4-23_029R.jpg,EAP180-1-4-23,1904,ok,289,266,0.9204,0.1073,armenian
EAP180-1-4-23_030L.jpg,EAP180-1-4-23,1904,ok,355,312,0.8789,0.1577,armenian
EAP180-1-4-23_030R.jpg,EAP180-1-4-23,1904,ok,405,413,1.0198,0.0765,armenian
EAP180-1-4-23_031L.jpg,EAP180-1-4-23,1904,ok,188,177,0.9415,0.0957,armenian
EAP180-1-4-23_031R.jpg,EAP180-1-4-23,1904,ok,391,298,0.7621,0.2788,armenian
EAP180-1-4-23_032L.jpg,EAP180-1-4-23,1904,ok,397,248,0.6247,0.4055,armenian
EAP180-1-4-23_032R.jpg,EAP180-1-4-23,1904,ok,306,200,0.6536,0.4608,armenian
EAP180-1-4-23_033L.jpg,EAP180-1-4-23,1904,ok,325,260,0.8000,0.2492,armenian
EAP180-1-4-23_033R.jpg,EAP180-1-4-23,1904,ok,418,387,0.9258,0.0957,armenian
EAP180-1-4-23_034L.jpg,EAP180-1-4-23,1904,ok,406,282,0.6946,0.3448,armenian
EAP180-1-4-23_034R.jpg,EAP180-1-4-23,1904,ok,361,363,1.0055,0.1108,armenian
EAP180-1-4-23_035L.jpg,EAP180-1-4-23,1904,ok,123,67,0.5447,0.4634,armenian
EAP180-1-4-23_035R.jpg,EAP180-1-4-23,1904,ok,564,327,0.5798,0.4309,armenian
EAP180-1-4-23_036L.jpg,EAP180-1-4-23,1904,ok,615,319,0.5187,0.4943,armenian
EAP180-1-4-23_036R.jpg,EAP180-1-4-23,1904,ok,155,176,1.1355,0.6839,armenian
EAP180-1-4-23_037L.jpg,EAP180-1-4-23,1904,ok,356,236,0.6629,0.3736,armenian
EAP180-1-4-23_037R.jpg,EAP180-1-4-23,1904,ok,434,292,0.6728,0.3594,armenian
EAP180-1-4-31_002L.jpg,EAP180-1-4-31,1905,ok,131,84,0.6412,0.3588,armenian
EAP180-1-4-31_002R.jpg,EAP180-1-4-31,1905,ok,119,71,0.5966,0.4454,armenian
EAP180-1-4-31_003L.jpg,EAP180-1-4-31,1905,too_short_ours,0,,,,blank
EAP180-1-4-31_003R.jpg,EAP180-1-4-31,1905,ok,44,44,1.0000,0.0455,armenian
EAP180-1-4-31_004R.jpg,EAP180-1-4-31,1905,ok,207,198,0.9565,0.1304,armenian
EAP180-1-4-31_005L.jpg,EAP180-1-4-31,1905,ok,217,123,0.5668,0.4332,armenian
EAP180-1-4-31_005R.jpg,EAP180-1-4-31,1905,ok,250,185,0.7400,0.2680,armenian
EAP180-1-4-31_006L.jpg,EAP180-1-4-31,1905,ok,242,165,0.6818,0.3554,armenian
EAP180-1-4-31_006R.jpg,EAP180-1-4-31,1905,ok,231,136,0.5887,0.4242,armenian
EAP180-1-4-31_007L.jpg,EAP180-1-4-31,1905,ok,258,104,0.4031,0.6667,armenian
EAP180-1-4-31_007R.jpg,EAP180-1-4-31,1905,ok,398,232,0.5829,0.5126,armenian
EAP180-1-4-31_008L.jpg,EAP180-1-4-31,1905,ok,380,212,0.5579,0.5789,armenian
EAP180-1-4-31_008R.jpg,EAP180-1-4-31,1905,ok,271,150,0.5535,0.4982,armenian
EAP180-1-4-31_009L.jpg,EAP180-1-4-31,1905,ok,251,194,0.7729,0.2550,armenian
EAP180-1-4-31_009R.jpg,EAP180-1-4-31,1905,ok,280,270,0.9643,0.0679,armenian
EAP180-1-4-31_010L.jpg,EAP180-1-4-31,1905,ok,244,147,0.6025,0.4549,armenian
EAP180-1-4-31_010R.jpg,EAP180-1-4-31,1905,ok,261,258,0.9885,0.0536,armenian
EAP180-1-4-31_011L.jpg,EAP180-1-4-31,1905,ok,253,206,0.8142,0.2055,armenian
EAP180-1-4-31_011R.jpg,EAP180-1-4-31,1905,ok,520,435,0.8365,0.1788,armenian
EAP180-1-4-31_012L.jpg,EAP180-1-4-31,1905,ok,483,394,0.8157,0.4824,armenian
EAP180-1-4-31_012R.jpg,EAP180-1-4-31,1905,ok,487,406,0.8337,0.2012,armenian
EAP180-1-4-31_013L.jpg,EAP180-1-4-31,1905,ok,222,169,0.7613,0.2477,armenian
EAP180-1-4-31_013R.jpg,EAP180-1-4-31,1905,ok,346,325,0.9393,0.0751,armenian
EAP180-1-4-31_014L.jpg,EAP180-1-4-31,1905,ok,365,306,0.8384,0.1863,armenian
EAP180-1-4-31_014R.jpg,EAP180-1-4-31,1905,ok,383,383,1.0000,0.0104,armenian
EAP180-1-4-31_015L.jpg,EAP180-1-4-31,1905,ok,264,164,0.6212,0.3826,armenian
EAP180-1-4-31_015R.jpg,EAP180-1-4-31,1905,ok,299,158,0.5284,0.4849,armenian
